"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20191","11","서울시","CS100007","치킨전문점","101769325435","4286914","70744798263","31024527172","10907527405","13403174432","14014071421","14497605783","17922419222","16904094791","14120432381","10568954215","371861759","3650252700","5681413958","41521728670","39975114133","55352758769","39237360815","1493996349","22847627001","22197078644","25179528308","16959249706","5912639554","2936681","1350233","457947","557873","578135","594657","748069","718757","631476","358668","27788","221487","288826","1868771","1521374","2323587","1812405","78805","1055312","976512","1054537","716538","254278"
"20191","11","서울시","CS100009","호프-간이주점","294780827031","6910519","197896067372","96884759659","29811028990","37485862360","38558863838","41885102264","50155209920","56644640563","40240119096","102035938500","3746500661","5058477578","4057459495","47041665803","132840784994","178712413847","85789588230","3628088458","93556899954","65300966078","48804291624","37792704485","15419392003","4521314","2389205","722402","856613","869813","926553","1145933","1344719","1044486","2205880","97849","298815","162729","1247035","2898211","4121686","2459081","133329","2775624","1546329","1003537","796044","325852"
"20191","11","서울시","CS100003","일식음식점","194285456857","5553364","148017838571","46267618286","24131412189","27359704072","29574522852","32258391799","34693807659","28123069434","18144548852","8211646274","383326420","50939678628","18824358233","70120967622","45805479680","87199300288","61365374706","1460374019","41832738549","40650964257","31706288448","21245998566","11668311181","4275229","1278135","745089","789043","857254","929225","954618","733224","544911","133233","21170","2211128","743356","1883184","561293","2533922","2426151","105413","1837406","1266825","889445","599646","261338"
"20191","11","서울시","CS300018","의약품","1040456712794","56211588","911315466705","129141246089","189882859228","174614365188","160140271037","197900199587","188777771665","110639538236","18501707853","306905138","188370027565","315610696158","341748632001","183897956112","10522495820","523704312257","493774998743","2058418606","73744770763","155302097506","230444315684","249636689477","306292435930","46652684","9558904","10308593","8402791","8814695","9633948","9492657","7933479","1625425","24589","10081378","15317492","16286480","13609703","891946","25929093","30161039","324639","7887271","11866861","12562938","11525546","11922828"
"20191","11","서울시","CS300033","철물점","42811938030","920162","34322753431","8489184599","7064919084","6235146008","6665637808","6773346633","7583703898","7327297058","1161887541","1195027","10754392847","11706187685","13947943083","6164013701","238205687","19914168305","13440325977","22103496","1714963971","4371589522","7428228656","9973327870","9844280772","753907","166255","145431","138970","153801","160881","154824","131051","35204","12","226406","257113","287259","146545","2827","467626","222572","1747","70750","127758","163787","178655","147495"
"20191","11","서울시","CS300016","안경","109296377761","1218680","73807155805","35489221956","13979508599","13437614401","14663999882","15441923307","16284109616","21764632219","13724589737","163459026","4446567475","24452047079","36024400382","40898787142","3311116657","50078349011","57153566171","999170688","18540852117","19846727126","27646985130","25165414883","15032695801","852875","365805","162803","154245","170094","178876","186857","218952","146853","293","47237","258290","361653","498322","52885","449681","765089","37176","378479","225700","250177","213242","110003"
"20191","11","서울시","CS300032","가전제품","348474906908","924744","220799324430","127675582478","46020074608","37868500316","44158555155","45372446602","47379747749","66014627909","61660954569","438391988","14501258201","88067463872","133932787164","108203889547","3331116136","167268125965","147897730322","335023207","17040785349","64302371910","88913682003","88075263190","56498730625","599142","325602","115596","105227","124863","126327","127129","171700","153902","1156","55567","235556","332088","290710","9667","485601","378878","3203","78580","164163","215942","229440","173152"
"20211","11","서울시","CS200036","고시원","2255511593","46098","1397510650","858000943","316220741","288400683","313477309","177741342","301670575","529858935","328142008","455748556","122845955","154491025","307409371","577118455","637898231","1947109717","298686658","28300658","464732046","497334083","553950423","508741500","192737666","27581","18517","5105","4598","5822","4985","7071","11664","6853","7839","3187","4929","6980","11071","12092","37918","7903","721","11989","11759","9427","6321","5601"
"20191","11","서울시","CS300025","자전거 및 기타운송장비","25866923647","168942","14431864958","11435058689","2283747283","2402794091","2368879111","3208253242","4168191231","6867385033","4567673656","0","1679927993","6943501678","9502109942","7620884699","120499335","18125369324","6665268621","69241426","2751070725","5712039029","7311258814","5632461155","3312532337","103458","65484","18686","15714","18631","24035","26392","41146","24338","0","12167","48706","63145","44402","522","117471","40236","2908","18276","31186","47787","33804","23702"
"20191","11","서울시","CS100010","커피-음료","412090694951","49090163","302149016765","109941678186","51509101479","58150715673","61172491478","64654911875","66661796260","60247717382","49693960804","6692695081","50330580384","121383068308","102406182858","99964498906","31313669414","161288606520","200517197887","4896345564","121508592945","103162814621","70109397597","44339060072","17789678984","37002251","12087912","6557650","7108110","7513324","7891262","7931905","6531663","5556249","579128","8753088","14418041","11617320","10743344","2979242","20775577","25526619","803579","17369253","13101136","8270510","4964124","1793492"
"20191","11","서울시","CS200005","스포츠 강습","61023984962","266126","56767248165","4256736797","13215625386","10170621941","10551165266","12634484861","10195350711","3181442063","1075294734","60125978","3834142971","9158097928","15392528707","26510451488","6068637890","20711331049","37786403643","93561445","7537068736","16673733769","23480537528","7624273580","3086826315","241504","24622","56590","44302","45629","49285","45698","17099","7523","518","11543","37034","74004","119519","23508","102923","159324","896","26865","72699","124923","26622","10231"
"20191","11","서울시","CS200025","자동차수리","197982531004","1253511","160933080890","37049450114","29538805024","28934911742","32338887549","33632984035","36487492540","34974692547","2074757567","118181417","25609374686","53324285915","69561200106","48682195574","687293306","125725030130","44779681097","13160779","7398986033","33182922966","45357043763","47340390177","37213921626","994660","258851","195174","174529","190922","213279","220756","235579","23272","1158","205714","359758","445279","237741","3861","817781","282163","493","55877","230021","294168","286501","232974"
"20191","11","서울시","CS200024","스포츠클럽","81431816306","274894","71071404292","10360412014","15989345705","12946545886","14884378022","14442779952","12808354727","6734219806","3626192208","349531148","6719193608","12839361371","15712152560","33446029965","12365547654","39117968096","38364782248","208517480","18679931853","21680460279","15301936310","15161869597","6450034826","232117","42777","54707","43359","46625","48194","39232","26285","16492","1623","28398","45902","54279","108445","36247","141937","125418","1509","77661","68792","49494","47416","22500"
"20191","11","서울시","CS300004","핸드폰","83545878085","1588027","67780417571","15765460514","10719120004","11879050493","16292397165","14571817949","14318031960","10754835968","5010624546","674431569","3644516444","21048907561","27899632007","28092449706","2185940798","40723368785","31249344651","459303911","10965090543","17689356379","18635682058","17461437098","6761241389","1192904","395123","232301","198000","257833","247199","257571","249648","145475","7559","80105","397130","498559","575964","28710","788797","746619","35670","388005","299073","352040","295398","165099"
"20191","11","서울시","CS300015","가방","37956268557","796377","28071655804","9884612753","2945788295","5577890347","10331370195","4370630778","4845976189","5363363370","4521249383","13927706","793771921","10307555459","12127789538","13085628365","1627595568","15684199037","21038056001","252976492","7667835720","7276914224","7727575489","9706120077","4090833036","521020","275357","83917","95818","106976","109460","124849","150448","124909","227","16715","138191","246171","347091","47982","253278","534144","16957","275762","203704","127132","94597","69274"
"20191","11","서울시","CS200029","네일숍","10675919520","157641","7612861353","3063058167","1349497731","1273279633","1476797399","1684638483","1828648107","2092208476","970849691","72199051","71406401","2096881800","3082313307","4549539740","803579221","1681156186","8870197343","70550188","2216289360","3365270781","2369526590","1671699721","858016883","111087","46554","18829","18727","20626","24673","28232","31611","14943","651","1564","32671","47292","68104","7359","36776","119826","2005","43470","49417","30174","21779","9764"
"20191","11","서울시","CS200016","당구장","17835903528","954815","12310220297","5525683231","2309603631","2338606099","2398172250","2574714794","2689123523","3123469093","2402214138","2310096261","649026911","1292963194","2418228841","6065956303","5099632018","13919248332","3213382385","308237555","3118404778","3193443855","4543483112","4225520086","1743589385","637699","317116","110612","124135","127274","127174","148504","173943","143173","128932","17630","53297","126346","322383","306227","822550","117503","34822","203941","149099","222673","234190","95295"
"20191","11","서울시","CS300028","화초","55599363981","1313871","43984133613","11615230368","7461551187","8338600657","8601271134","10407694588","9175016047","7042192567","4573037801","303237933","8675435785","16070405093","17277599412","12381227780","891457978","17600224868","22208980428","200147342","5808256144","9288042890","9727075240","8734122667","6051561002","979937","333934","170247","162816","186232","240680","219962","196100","137834","1223","144380","444271","356964","342657","24376","526196","665168","11018","319044","310148","249611","187876","113657"
"20191","11","서울시","CS300010","반찬가게","573589505820","17574641","478789128687","94800377133","91072899915","84370838175","93013665996","103557729963","106773994638","67806406330","26993970803","63951791953","121223726771","141352705468","140969723847","77396912052","28694645729","240685494407","217660734886","631503032","30363665051","85433887754","121393638147","122613708832","97909826476","14401526","3173115","2887784","2757541","2827299","3009859","2919043","2028318","1144797","989789","2996830","5973013","3861615","3160153","593241","8435750","7626824","126076","2774089","3715451","3751517","3304244","2391149"
"20191","11","서울시","CS300001","슈퍼마켓","809912387715","58274410","577236308717","232676078998","115177175106","109615406441","111939617287","117787865808","122716244075","128894357797","103781721201","14011399689","73725251816","141101559090","194327016707","289371016699","97376143714","350409677686","410956633909","3042765027","79533700653","142917922029","203685623054","193080601736","139105699137","41842375","16432035","8240099","8188422","8290034","8465296","8658524","8882689","7549346","1124222","5011517","9433290","12025865","21724723","8954793","28409974","28952047","635583","10024146","12275299","13792202","12222252","8412527"
"20191","11","서울시","CS300022","화장품","884011547140","30951960","679234706714","204776840426","117271590802","125224933935","133899085099","161411045184","141428051694","115862899734","88913940692","5643240770","56076121908","188277206808","241179794308","306759815548","86075367798","228239990464","623032949014","10821352363","238216607526","208427168584","190407992621","134366073485","69033302789","21941699","9010261","3940385","4019094","4410324","4750148","4821748","4957578","4052683","97689","1200212","5561815","7424322","12864445","3803477","6981666","23838439","786327","13944310","7379027","4218914","3195512","1296036"
"20191","11","서울시","CS200031","세탁소","24808436590","1376778","19206920821","5601515769","3936164000","3550788866","4006031801","3885829690","3828106464","5291519044","309996725","32383804","3151903454","6038254113","7200717381","7887601420","497576418","10411761420","11834846026","78590153","2820728133","6069221336","6999230923","4442459531","1835868119","1046414","330364","217518","179284","235600","208038","205974","309038","21326","5837","179299","319949","379983","458212","33498","675130","655707","6328","218378","359725","384045","259152","103182"
"20191","11","서울시","CS300008","수산물판매","656205483369","10664032","385563597854","270641885515","68747813849","82734693573","69467963003","72528539560","92084587869","157113160661","113528724854","13639384478","79849679554","127562072872","168864337979","242404132808","23885875678","357037573575","229529071371","313617918","51317333672","119310810267","129947623039","141601747804","144075365869","6121361","4542671","1169372","1203209","1088129","1139626","1521025","2602520","1940151","173395","1068775","2138054","3134886","3820497","328425","5469478","4578681","7467","944673","1870897","2092512","2478354","2654270"
"20191","11","서울시","CS200002","외국어학원","82601337499","290303","70436260189","12165077310","13642393869","13806632699","14355435894","14923873801","13707923926","8098131992","4066945318","123752006","11451096365","14877683723","25883890593","26492422685","3772492127","35019483131","45885184197","338865454","4377377344","12323210688","44490905458","16494875849","2877870311","238923","51380","47640","44516","51681","52047","43039","35280","16100","245","36982","56602","83899","100580","11995","116520","170563","2814","34277","37163","144461","58604","9733"
"20191","11","서울시","CS200017","골프연습장","42715490170","874907","28666576105","14048914065","5589003450","5635099476","5648473223","5724893114","6069106842","7384478508","6664435557","2338810021","3979037499","6022182104","9050947441","13225064832","8099448273","28801400360","8524538837","9106303","954114265","6437338546","12994367237","11725801273","5205211562","546050","328857","95486","103739","110367","112831","123627","166579","162278","51424","70874","129791","181465","261749","179604","620846","135783","410","19962","132757","272689","242219","88598"
"20191","11","서울시","CS300029","애완동물","14627444635","539508","9366593812","5260850823","1743740756","1908902357","1691097716","1976263991","2046588992","2982807459","2278043364","15963953","489194658","2952404731","4400287674","5716628967","1052964652","5424800589","9112215680","89597237","2779469150","3199123358","3425030816","3196549363","1847020058","360585","178923","72410","66627","65639","76643","79266","100350","78573","623","18097","105494","164673","220385","30236","189700","347876","4412","101452","106767","121219","128677","75032"
"20191","11","서울시","CS300026","완구","29807476520","597756","16405754569","13401721951","2526812105","2572642480","3489750592","3873059313","3943490079","7548626313","5853095638","1749661","620847288","7027802261","10111679324","10962647322","1082750664","18051079006","10534311485","215784419","3838477809","11133021534","9385893039","1713738178","2298475513","304774","292982","46459","55435","64449","62196","76235","164828","128154","51","11720","121247","200753","232998","30987","344897","246574","6737","80150","240638","194552","26063","43330"
"20191","11","서울시","CS200037","노래방","89626643495","1796262","59468833898","30157809597","7765650726","12057273129","11962986796","12842359151","14840564096","17821054934","12336754663","44106306407","1899256664","470674131","1464874184","9321728281","32363803828","67643571339","13460355876","550136263","9820064082","15209797815","23663028973","22770429076","9087708807","1139826","656436","178216","221639","220853","233681","285437","368584","287852","581063","29567","41574","111761","381129","651168","1164884","581858","82469","676857","344532","268743","261336","112795"
"20191","11","서울시","CS100005","제과점","184714756584","19701306","132248240433","52466516151","22647599463","24481267761","27106198770","28722077724","29291096715","28302815124","24163701027","520919238","26505811265","41335441530","43592547493","56329831571","16430205487","68031906385","98297855965","1602108738","33884846800","42375372341","43801323084","28983257382","15682853962","14165069","5536237","2549009","2696531","2901001","2992439","3026089","2956383","2579854","46450","3289760","4128818","4391099","6014908","1830271","7323714","11627892","245848","4533466","4836295","4597249","3078118","1660678"
"20191","11","서울시","CS200028","미용실","196654907919","4752772","122216358737","74438549182","19376697874","19757016235","24706140533","26617399545","31759104550","46433429270","28005119912","341085942","3972150273","41663244741","63068229056","80609302865","7000895042","76708316081","118370310501","1563487364","37051466291","50162847649","49581453190","37821670145","18896769062","3007721","1745051","529121","481096","603956","650765","742783","1027701","717350","5741","152954","1085853","1460805","1937948","109471","2623146","2115533","69263","1007599","1097131","1187108","936419","441142"
